물품코드,물품명,규격,기준단위명,정수수량,실사수량,출고수량,진행상태,출고번호,부서코드,부서약어,부서명,정수구분,출고일,출고요일,사용일시,카트장
526900302,TOP DRESSING KIT,"TDK2 A, TDK2 C",EA,30,5,25,전송,202207270002,171125,12E,12동(OS·DEN),C,2022-07-27,수,,12E 진료재료2 1일장
526900302,TOP DRESSING KIT,"TDK2 A, TDK2 C",EA,30,20,10,전송,202207280003,171125,12E,12동(OS·DEN),C,2022-07-28,목,,12E 진료재료2 1일장
526900302,TOP DRESSING KIT,"TDK2 A, TDK2 C",EA,30,0,30,전송,202207290010,171125,12E,12동(OS·DEN),C,2022-07-29,금,,12E 진료재료2 1일장
526900302,TOP DRESSING KIT,"TDK2 A, TDK2 C",EA,30,5,25,전송,202207300205,171125,12E,12동(OS·DEN),C,2022-07-30,토,,12E 진료재료2 1일장
526900302,TOP DRESSING KIT,"TDK2 A, TDK2 C",EA,30,14,16,전송,202207310046,171125,12E,12동(OS·DEN),C,2022-07-31,일,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,0,40,전송,202207120261,171125,12E,12동(OS·DEN),C,2022-07-12,화,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,0,40,전송,202207130035,171125,12E,12동(OS·DEN),C,2022-07-13,수,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,30,10,전송,202207170002,171125,12E,12동(OS·DEN),C,2022-07-17,일,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,15,25,전송,202207180078,171125,12E,12동(OS·DEN),C,2022-07-18,월,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,30,10,전송,202207210004,171125,12E,12동(OS·DEN),C,2022-07-21,목,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,16,24,전송,202207220003,171125,12E,12동(OS·DEN),C,2022-07-22,금,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,38,2,전송,202207260003,171125,12E,12동(OS·DEN),C,2022-07-26,화,,12E 진료재료2 1일장
526900303,TOP DRESSING KIT FORCEPS,TDK,EA,40,14,26,전송,202207290010,171125,12E,12동(OS·DEN),C,2022-07-29,금,,12E 진료재료2 1일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,4,6,전송,202202110014,171125,12E,12동(OS·DEN),C,2022-02-11,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,0,10,전송,202202250074,171125,12E,12동(OS·DEN),C,2022-02-25,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,6,4,전송,202203040046,171125,12E,12동(OS·DEN),C,2022-03-04,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,5,5,전송,202203100037,171125,12E,12동(OS·DEN),C,2022-03-10,목,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,4,6,전송,202203180041,171125,12E,12동(OS·DEN),C,2022-03-18,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,1,9,전송,202203250084,171125,12E,12동(OS·DEN),C,2022-03-25,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,4,6,전송,202203270013,171125,12E,12동(OS·DEN),C,2022-03-27,일,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,4,6,전송,202204010045,171125,12E,12동(OS·DEN),C,2022-04-01,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,1,9,전송,202204080107,171125,12E,12동(OS·DEN),C,2022-04-08,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,0,10,전송,202204150052,171125,12E,12동(OS·DEN),C,2022-04-15,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,6,4,,202204220312,171125,12E,12동(OS·DEN),C,2022-04-22,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,7,3,전송,202204290201,171125,12E,12동(OS·DEN),C,2022-04-29,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,8,2,,202204300338,171125,12E,12동(OS·DEN),C,2022-04-30,토,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,16,-6,,20220430T001,171125,12E,12동(OS·DEN),C,2022-04-30,토,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,5,5,전송,202205060143,171125,12E,12동(OS·DEN),C,2022-05-06,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,8,2,전송,202205130049,171125,12E,12동(OS·DEN),C,2022-05-13,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,0,10,전송,202205270046,171125,12E,12동(OS·DEN),C,2022-05-27,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,5,5,전송,202206030036,171125,12E,12동(OS·DEN),C,2022-06-03,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,6,4,전송,202206100080,171125,12E,12동(OS·DEN),C,2022-06-10,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,9,1,전송,202207010035,171125,12E,12동(OS·DEN),C,2022-07-01,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,8,2,전송,202207080031,171125,12E,12동(OS·DEN),C,2022-07-08,금,,12E 진료재료3 7일장
526900331,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (7.5x7.5),EA,10,8,2,전송,202207290010,171125,12E,12동(OS·DEN),C,2022-07-29,금,,12E 진료재료3 7일장
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202204130382,171125,12E,12동(OS·DEN),5,2022-04-13,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202204130386,171125,12E,12동(OS·DEN),5,2022-04-13,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202204140316,171125,12E,12동(OS·DEN),5,2022-04-14,목,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202204150101,171125,12E,12동(OS·DEN),5,2022-04-15,금,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202204150312,171125,12E,12동(OS·DEN),5,2022-04-15,금,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202204200540,171125,12E,12동(OS·DEN),5,2022-04-20,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202205230278,171125,12E,12동(OS·DEN),5,2022-05-23,월,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202205230279,171125,12E,12동(OS·DEN),5,2022-05-23,월,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-5,6,,202205240462,171125,12E,12동(OS·DEN),5,2022-05-24,화,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202205250236,171125,12E,12동(OS·DEN),5,2022-05-25,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202205250237,171125,12E,12동(OS·DEN),5,2022-05-25,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202205260025,171125,12E,12동(OS·DEN),5,2022-05-26,목,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-3,4,,202205270400,171125,12E,12동(OS·DEN),5,2022-05-27,금,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202205270401,171125,12E,12동(OS·DEN),5,2022-05-27,금,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202205300068,171125,12E,12동(OS·DEN),5,2022-05-30,월,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202205300070,171125,12E,12동(OS·DEN),5,2022-05-30,월,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202206150230,171125,12E,12동(OS·DEN),5,2022-06-15,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202206210051,171125,12E,12동(OS·DEN),5,2022-06-21,화,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-2,3,,202206210077,171125,12E,12동(OS·DEN),5,2022-06-21,화,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202206210093,171125,12E,12동(OS·DEN),5,2022-06-21,화,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-1,2,,202206240439,171125,12E,12동(OS·DEN),5,2022-06-24,금,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,-2,3,,202207060083,171125,12E,12동(OS·DEN),5,2022-07-06,수,,
526900347,메디터치 보더,10*10 (Foam 6.5*6.5),EA,1,0,1,,202207200209,171125,12E,12동(OS·DEN),5,2022-07-20,수,,
526900348,MDEAL CLEANSING FOAM,226g(8 oz),EA,1,0,1,전송,202202110014,171125,12E,12동(OS·DEN),C,2022-02-11,금,,12E 진료재료3 7일장
526900348,MDEAL CLEANSING FOAM,226g(8 oz),EA,1,0,1,전송,202203040046,171125,12E,12동(OS·DEN),C,2022-03-04,금,,12E 진료재료3 7일장
526900348,MDEAL CLEANSING FOAM,226g(8 oz),EA,1,0,1,전송,202204150052,171125,12E,12동(OS·DEN),C,2022-04-15,금,,12E 진료재료3 7일장
526900348,MDEAL CLEANSING FOAM,226g(8 oz),EA,1,0,1,전송,202205270046,171125,12E,12동(OS·DEN),C,2022-05-27,금,,12E 진료재료3 7일장
526900348,MDEAL CLEANSING FOAM,226g(8 oz),EA,1,0,1,전송,202207080031,171125,12E,12동(OS·DEN),C,2022-07-08,금,,12E 진료재료3 7일장
526900348,MDEAL CLEANSING FOAM,226g(8 oz),EA,1,0,1,전송,202207290010,171125,12E,12동(OS·DEN),C,2022-07-29,금,,12E 진료재료3 7일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202010001,171125,12E,12동(OS·DEN),C,2022-02-01,화,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202030022,171125,12E,12동(OS·DEN),C,2022-02-03,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202090015,171125,12E,12동(OS·DEN),C,2022-02-09,수,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,,202202100085,171125,12E,12동(OS·DEN),C,2022-02-10,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202110008,171125,12E,12동(OS·DEN),C,2022-02-11,금,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202160091,171125,12E,12동(OS·DEN),C,2022-02-16,수,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202170063,171125,12E,12동(OS·DEN),C,2022-02-17,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202202230035,171125,12E,12동(OS·DEN),C,2022-02-23,수,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,80,-40,,20220228T001,171125,12E,12동(OS·DEN),C,2022-02-28,월,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,10,30,전송,202203010009,171125,12E,12동(OS·DEN),C,2022-03-01,화,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202203090002,171125,12E,12동(OS·DEN),C,2022-03-09,수,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202203200003,171125,12E,12동(OS·DEN),C,2022-03-20,일,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202204010045,171125,12E,12동(OS·DEN),C,2022-04-01,금,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202204070047,171125,12E,12동(OS·DEN),C,2022-04-07,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202204210126,171125,12E,12동(OS·DEN),C,2022-04-21,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202204290201,171125,12E,12동(OS·DEN),C,2022-04-29,금,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202205120044,171125,12E,12동(OS·DEN),C,2022-05-12,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202205260103,171125,12E,12동(OS·DEN),C,2022-05-26,목,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202205300001,171125,12E,12동(OS·DEN),C,2022-05-30,월,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202205310101,171125,12E,12동(OS·DEN),C,2022-05-31,화,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,1,39,전송,202206050009,171125,12E,12동(OS·DEN),C,2022-06-05,일,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202206120006,171125,12E,12동(OS·DEN),C,2022-06-12,일,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202206190007,171125,12E,12동(OS·DEN),C,2022-06-19,일,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202206240216,171125,12E,12동(OS·DEN),C,2022-06-24,금,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202207060308,171125,12E,12동(OS·DEN),C,2022-07-06,수,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202207180078,171125,12E,12동(OS·DEN),C,2022-07-18,월,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202207240005,171125,12E,12동(OS·DEN),C,2022-07-24,일,,12E 진료재료2 1일장
526900380,DOWOO STERILE LATEX PF EXAMINATION GLOVES,S(4-5),PAIR,40,0,40,전송,202207290010,171125,12E,12동(OS·DEN),C,2022-07-29,금,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202202080081,171125,12E,12동(OS·DEN),C,2022-02-08,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202202140050,171125,12E,12동(OS·DEN),C,2022-02-14,월,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202202220164,171125,12E,12동(OS·DEN),C,2022-02-22,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,10,30,전송,202203010009,171125,12E,12동(OS·DEN),C,2022-03-01,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202203060001,171125,12E,12동(OS·DEN),C,2022-03-06,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202203090002,171125,12E,12동(OS·DEN),C,2022-03-09,수,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202203150049,171125,12E,12동(OS·DEN),C,2022-03-15,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202203200003,171125,12E,12동(OS·DEN),C,2022-03-20,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202203250084,171125,12E,12동(OS·DEN),C,2022-03-25,금,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202203280095,171125,12E,12동(OS·DEN),C,2022-03-28,월,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202204020002,171125,12E,12동(OS·DEN),C,2022-04-02,토,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202204070047,171125,12E,12동(OS·DEN),C,2022-04-07,목,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,14,26,전송,202204110041,171125,12E,12동(OS·DEN),C,2022-04-11,월,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202204200032,171125,12E,12동(OS·DEN),C,2022-04-20,수,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202204220016,171125,12E,12동(OS·DEN),C,2022-04-22,금,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202204270050,171125,12E,12동(OS·DEN),C,2022-04-27,수,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202205010004,171125,12E,12동(OS·DEN),C,2022-05-01,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202205100067,171125,12E,12동(OS·DEN),C,2022-05-10,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202205260103,171125,12E,12동(OS·DEN),C,2022-05-26,목,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202205300001,171125,12E,12동(OS·DEN),C,2022-05-30,월,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202205310101,171125,12E,12동(OS·DEN),C,2022-05-31,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202206050009,171125,12E,12동(OS·DEN),C,2022-06-05,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202206120006,171125,12E,12동(OS·DEN),C,2022-06-12,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202206210020,171125,12E,12동(OS·DEN),C,2022-06-21,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202206260014,171125,12E,12동(OS·DEN),C,2022-06-26,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202206280244,171125,12E,12동(OS·DEN),C,2022-06-28,화,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202207040139,171125,12E,12동(OS·DEN),C,2022-07-04,월,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202207070284,171125,12E,12동(OS·DEN),C,2022-07-07,목,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202207180078,171125,12E,12동(OS·DEN),C,2022-07-18,월,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202207240005,171125,12E,12동(OS·DEN),C,2022-07-24,일,,12E 진료재료2 1일장
526900381,DOWOO STERILE LATEX PF EXAMINATION GLOVES,M(6-7),PAIR,40,0,40,전송,202207270002,171125,12E,12동(OS·DEN),C,2022-07-27,수,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,14,26,전송,202202010001,171125,12E,12동(OS·DEN),C,2022-02-01,화,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202202160091,171125,12E,12동(OS·DEN),C,2022-02-16,수,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202203150049,171125,12E,12동(OS·DEN),C,2022-03-15,화,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,10,30,전송,202203190009,171125,12E,12동(OS·DEN),C,2022-03-19,토,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202205100067,171125,12E,12동(OS·DEN),C,2022-05-10,화,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202205300001,171125,12E,12동(OS·DEN),C,2022-05-30,월,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202205310101,171125,12E,12동(OS·DEN),C,2022-05-31,화,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,1,39,전송,202206050009,171125,12E,12동(OS·DEN),C,2022-06-05,일,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202206120006,171125,12E,12동(OS·DEN),C,2022-06-12,일,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202206140037,171125,12E,12동(OS·DEN),C,2022-06-14,화,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202206220106,171125,12E,12동(OS·DEN),C,2022-06-22,수,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202207100005,171125,12E,12동(OS·DEN),C,2022-07-10,일,,12E 진료재료2 1일장
526900382,DOWOO STERILE LATEX PF EXAMINATION GLOVES,L(8-9),PAIR,40,0,40,전송,202207310046,171125,12E,12동(OS·DEN),C,2022-07-31,일,,12E 진료재료2 1일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,3,2,전송,202202110014,171125,12E,12동(OS·DEN),C,2022-02-11,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,0,5,전송,202202250074,171125,12E,12동(OS·DEN),C,2022-02-25,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,4,1,전송,202203180041,171125,12E,12동(OS·DEN),C,2022-03-18,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,4,1,전송,202203270013,171125,12E,12동(OS·DEN),C,2022-03-27,일,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,4,1,전송,202204010045,171125,12E,12동(OS·DEN),C,2022-04-01,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,1,4,전송,202204080107,171125,12E,12동(OS·DEN),C,2022-04-08,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,3,2,전송,202204150052,171125,12E,12동(OS·DEN),C,2022-04-15,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,4,1,전송,202204220016,171125,12E,12동(OS·DEN),C,2022-04-22,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,3,2,전송,202204290201,171125,12E,12동(OS·DEN),C,2022-04-29,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,6,-1,,20220430T001,171125,12E,12동(OS·DEN),C,2022-04-30,토,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,3,2,전송,202205060143,171125,12E,12동(OS·DEN),C,2022-05-06,금,,12E 진료재료3 7일장
526900465,EASYFOAM SILICONE BORDER(이지폼실리콘보더),5x5 (3.4x3.4),EA,5,3,2,전송,202205130049,171125,12E,12동(OS·DEN),C,2022-05-13,금,,12E 진료재료3 7일장
